Account_No,Withdrawal_amount,Deposit_amount,Balance_amount,Value_date,Data,transaction_details
40906174,654194,0,-18569468,2018-06-27,2018-06-27,Groceries
40906174,971405,0,-19540873,2018-06-27,2018-06-27,Transportation
40906174,0,690720,-18850153,2018-06-27,2018-06-27,
40906174,527146,0,-19377299,2018-06-28,2018-06-28,Groceries
40906174,17274,0,-19394573,2018-06-29,2018-06-29,Transportation
40906174,0,19241,-19375332,2018-06-29,2018-06-29,
40906174,499891,0,-19875223,2018-06-29,2018-06-29,Entertainment
40906174,725044,0,-20600267,2018-06-30,2018-06-30,Transportation
40906174,0,17085,-20583182,2018-06-30,2018-06-30,
40906174,0,971146,-19612036,2018-06-30,2018-06-30,
40906174,0,14003,-19598033,2018-07-01,2018-07-01,
40906174,0,15260,-19582773,2018-07-02,2018-07-02,
40906174,0,542282,-19040491,2018-07-02,2018-07-02,
40906174,0,617416,-18423075,2018-07-02,2018-07-02,
40906174,0,419066,-18004009,2018-07-03,2018-07-03,
40906174,0,595975,-17408034,2018-07-03,2018-07-03,
40906174,877886,0,-17424278,2018-07-04,2018-07-04,Healthcare
40906174,0,932854,-16491424,2018-07-05,2018-07-05,
40906174,0,12959,-16478465,2018-07-05,2018-07-05,
40906174,503477,0,-16981942,2018-07-05,2018-07-05,Rent
40906174,0,456515,-16998090,2018-07-06,2018-07-06,
40906174,13625,0,-17011715,2018-07-07,2018-07-07,Transportation
40906174,0,586153,-16425562,2018-07-08,2018-07-08,
40906174,0,700533,-15725029,2018-07-08,2018-07-08,
40906174,0,563143,-14952737,2018-07-08,2018-07-08,
40906174,0,474881,-14477856,2018-07-09,2018-07-09,
40906174,16099,0,-14493955,2018-07-10,2018-07-10,Healthcare
40906174,0,11392,-14482563,2018-07-10,2018-07-10,
40906174,0,17938,-14464625,2018-07-11,2018-07-11,
40906174,527946,0,-14992571,2018-07-11,2018-07-11,Groceries
40906174,932622,0,-15925193,2018-07-11,2018-07-11,Groceries
40906174,0,501430,-15423763,2018-07-12,2018-07-12,
40906174,0,951935,-14471828,2018-07-12,2018-07-12,
40906174,0,876701,-13595127,2018-07-13,2018-07-13,
40906174,0,906937,-12688190,2018-07-13,2018-07-13,
40906174,0,19341,-12668849,2018-07-14,2018-07-14,
40906174,0,890725,-11778124,2018-07-15,2018-07-15,
40906174,19435,0,-11797559,2018-07-15,2018-07-15,Clothes
40906174,0,448571,-11348988,2018-07-15,2018-07-15,
40906174,0,10158,-11338830,2018-07-16,2018-07-16,
40906174,630007,0,-11968837,2018-07-16,2018-07-16,Entertainment
40906174,0,13568,-11955269,2018-07-16,2018-07-16,
40906174,0,612737,-11342532,2018-07-17,2018-07-17,
40906174,0,979906,-10362626,2018-07-18,2018-07-18,
40906174,0,999594,-9363032,2018-07-18,2018-07-18,
40906174,707755,0,-10070787,2018-07-19,2018-07-19,Groceries
40906174,0,490678,-9580109,2018-07-20,2018-07-20,
40906174,0,17550,-9562559,2018-07-20,2018-07-20,
40906174,930019,0,-10492578,2018-07-20,2018-07-20,Clothes
40906174,0,10697,-10481881,2018-07-21,2018-07-21,
40906174,0,10692,-10471189,2018-07-21,2018-07-21,
40906174,631869,0,-11103058,2018-07-21,2018-07-21,Utilities
40906174,996585,0,-12099643,2018-07-22,2018-07-22,Education
40906174,0,10862,-12088781,2018-07-22,2018-07-22,
40906174,0,797550,-11291231,2018-07-23,2018-07-23,
40906174,461283,0,-11752514,2018-07-23,2018-07-23,Utilities
40906174,0,406610,-11345904,2018-07-24,2018-07-24,
40906174,0,540650,-10805254,2018-07-24,2018-07-24,
40906174,0,984569,-9820685,2018-07-25,2018-07-25,
40906174,0,818648,-9002037,2018-07-25,2018-07-25,
40906174,13079,0,-9015116,2018-07-26,2018-07-26,Bill Sharing
40906174,0,17283,-8997833,2018-07-27,2018-07-27,
40906174,966828,0,-9964661,2018-07-27,2018-07-27,Utilities
40906174,0,960527,-9004134,2018-07-27,2018-07-27,
40906174,16496,0,-9020630,2018-07-28,2018-07-28,Entertainment
40906174,0,961944,-8058686,2018-07-29,2018-07-29,
40906174,0,19321,-8039365,2018-07-29,2018-07-29,
40906174,0,16045,-8023320,2018-07-29,2018-07-29,
40906174,0,566928,-7456392,2018-07-30,2018-07-30,
40906174,11391,0,-7467783,2018-07-30,2018-07-30,Clothes
40906174,0,17721,-7450062,2018-07-30,2018-07-30,
40906174,0,16048,-7434014,2018-07-31,2018-07-31,
40906174,0,524471,-6909543,2018-07-31,2018-07-31,
40906174,535382,0,-7444925,2018-08-01,2018-08-01,Rent
40906174,19622,0,-7464547,2018-08-01,2018-08-01,Groceries
40906174,0,857633,-6606914,2018-08-02,2018-08-02,
40906174,0,491169,-6115745,2018-08-03,2018-08-03,
40906174,926819,0,-7042564,2018-08-03,2018-08-03,Education
40906174,583150,0,-7625714,2018-08-03,2018-08-03,Transportation
40906174,0,532027,-7093687,2018-08-04,2018-08-04,
40906174,588736,0,-7682423,2018-08-04,2018-08-04,Clothes
40906174,0,19655,-7662768,2018-08-05,2018-08-05,
40906174,16554,0,-7679322,2018-08-05,2018-08-05,Entertainment
40906174,14672,0,-7693994,2018-08-06,2018-08-06,Entertainment
40906174,16634,0,-7710628,2018-08-06,2018-08-06,Education
40906174,439043,0,-8149671,2018-08-07,2018-08-07,Clothes
40906174,17903,0,-8167574,2018-08-07,2018-08-07,Utilities
40906174,18078,0,-8185652,2018-08-07,2018-08-07,Utilities
40906174,0,17323,-8168329,2018-08-08,2018-08-08,
40906174,581229,0,-8749558,2018-08-08,2018-08-08,Education
40906174,0,890078,-7859480,2018-08-08,2018-08-08,
40906174,0,665299,-7194181,2018-08-09,2018-08-09,
40906174,0,942435,-6251746,2018-08-09,2018-08-09,
40906174,0,496588,-5755158,2018-08-09,2018-08-09,
40906174,0,996942,-4758216,2018-08-10,2018-08-10,
40906174,0,892515,-3865701,2018-08-11,2018-08-11,
40906174,0,16845,-3848856,2018-08-11,2018-08-11,
40906174,15634,0,-3864490,2018-08-12,2018-08-12,Groceries
40906174,0,12547,-3851943,2018-08-12,2018-08-12,
40906174,0,939678,-2912265,2018-08-12,2018-08-12,
40906174,0,14043,-2898222,2018-08-13,2018-08-13,
40906174,0,403763,-2494459,2018-08-14,2018-08-14,
40906174,727576,0,-3222035,2018-08-15,2018-08-15,Rent
40906174,0,16510,-3205525,2018-08-16,2018-08-16,
40906174,0,18260,-3187265,2018-08-17,2018-08-17,
40906174,0,873920,-2313345,2018-08-17,2018-08-17,
40906174,749788,0,-3063133,2018-08-18,2018-08-18,Rent
40906174,0,16425,-3046708,2018-08-18,2018-08-18,
40906174,0,460797,-3060768,2018-08-19,2018-08-19,
40906174,846577,0,-3907345,2018-08-19,2018-08-19,Utilities
40906174,900897,0,-4808242,2018-08-20,2018-08-20,Entertainment
40906174,599314,0,-5407556,2018-08-20,2018-08-20,Rent
40906174,0,17182,-5390374,2018-08-21,2018-08-21,
40906174,0,740392,-4649982,2018-08-21,2018-08-21,
40906174,474578,0,-5124560,2018-08-22,2018-08-22,Rent
40906174,0,883935,-4240625,2018-08-22,2018-08-22,
40906174,0,885783,-3354842,2018-08-23,2018-08-23,
40906174,10025,0,-3364867,2018-08-23,2018-08-23,Bill Sharing
40906174,0,868186,-2496681,2018-08-23,2018-08-23,
40906174,0,14623,-2482058,2018-08-24,2018-08-24,
40906174,856520,0,-3338578,2018-08-24,2018-08-24,Utilities
40906174,0,10885,-3327693,2018-08-25,2018-08-25,
40906174,759516,0,-4087209,2018-08-25,2018-08-25,Education
40906174,0,12415,-4074794,2018-08-26,2018-08-26,
40906174,832018,0,-4906812,2018-08-27,2018-08-27,Rent
40906174,0,939125,-3967687,2018-08-28,2018-08-28,
40906174,17104,0,-3984791,2018-08-28,2018-08-28,Healthcare
40906174,0,512996,-3471795,2018-08-28,2018-08-28,
40906174,528659,0,-4000454,2018-08-29,2018-08-29,Education
40906174,13209,0,-4013663,2018-08-29,2018-08-29,Utilities
40906174,512939,0,-4526602,2018-08-29,2018-08-29,Bill Sharing
40906174,0,12575,-4514027,2018-08-30,2018-08-30,
40906174,0,944070,-3569957,2018-08-30,2018-08-30,
40906174,0,18046,-3551911,2018-08-30,2018-08-30,
40906174,766758,0,-4318669,2018-08-31,2018-08-31,Education
40906174,0,755851,-3562818,2018-09-01,2018-09-01,
40906174,19533,0,-3582351,2018-09-01,2018-09-01,Rent
40906174,0,763964,-2818387,2018-09-01,2018-09-01,
40906174,538443,0,-3356830,2018-09-02,2018-09-02,Bill Sharing
40906174,529893,0,-3886723,2018-09-02,2018-09-02,Education
40906174,861450,0,-4748173,2018-09-02,2018-09-02,Entertainment
40906174,446759,0,-5194932,2018-09-03,2018-09-03,Utilities
40906174,18874,0,-5213806,2018-09-04,2018-09-04,Transportation
40906174,11084,0,-5224890,2018-09-05,2018-09-05,Healthcare
40906174,0,465900,-4280974,2018-09-06,2018-09-06,
40906174,723159,0,-5004133,2018-09-06,2018-09-06,Groceries
40906174,0,983457,-4020676,2018-09-06,2018-09-06,
40906174,0,13722,-4006954,2018-09-07,2018-09-07,
40906174,0,13432,-3993522,2018-09-07,2018-09-07,
40906174,993679,0,-4987201,2018-09-08,2018-09-08,Bill Sharing
40906174,0,665370,-4321831,2018-09-08,2018-09-08,
40906174,955464,0,-5277295,2018-09-08,2018-09-08,Bill Sharing
40906174,797781,0,-6075076,2018-09-09,2018-09-09,Clothes
40906174,0,16914,-6058162,2018-09-09,2018-09-09,
40906174,0,461528,-5596634,2018-09-10,2018-09-10,
40906174,0,566680,-5029954,2018-09-11,2018-09-11,
40906174,0,14829,-5015125,2018-09-11,2018-09-11,
40906174,559870,0,-5574995,2018-09-11,2018-09-11,Rent
40906174,717626,0,-6292621,2018-09-12,2018-09-12,Transportation
40906174,787428,0,-7080049,2018-09-13,2018-09-13,Entertainment
40906174,689973,0,-7770022,2018-09-13,2018-09-13,Rent
40906174,0,475157,-7294865,2018-09-13,2018-09-13,
40906174,19114,0,-7313979,2018-09-14,2018-09-14,Education
40906174,885876,0,-8199855,2018-09-15,2018-09-15,Utilities
40906174,0,542137,-7657718,2018-09-16,2018-09-16,
40906174,16992,0,-7674710,2018-09-17,2018-09-17,Groceries
40906174,0,13617,-7661093,2018-09-18,2018-09-18,
40906174,10882,0,-7671975,2018-09-19,2018-09-19,Rent
40906174,487821,0,-8159796,2018-09-19,2018-09-19,Transportation
40906174,10081,0,-8169877,2018-09-19,2018-09-19,Healthcare
40906174,0,452706,-7717171,2018-09-20,2018-09-20,
40906174,708974,0,-8426145,2018-09-21,2018-09-21,Utilities
40906174,13287,0,-8439432,2018-09-22,2018-09-22,Utilities
40906174,0,481206,-7958226,2018-09-22,2018-09-22,
40906174,0,452364,-7505862,2018-09-23,2018-09-23,
40906174,624758,0,-8130620,2018-09-23,2018-09-23,Clothes
40906174,0,685259,-7445361,2018-09-24,2018-09-24,
40906174,432052,0,-7877413,2018-09-25,2018-09-25,Utilities
40906174,0,781357,-7096056,2018-09-25,2018-09-25,
40906174,0,577080,-6518976,2018-09-25,2018-09-25,
40906174,642496,0,-7161472,2018-09-26,2018-09-26,Healthcare
40906174,0,833779,-6327693,2018-09-27,2018-09-27,
40906174,0,14745,-6312948,2018-09-27,2018-09-27,
40906174,15429,0,-6328377,2018-09-28,2018-09-28,Transportation
40906174,0,912526,-5415851,2018-09-29,2018-09-29,
40906174,0,942891,-4472960,2018-09-29,2018-09-29,
40906174,860490,0,-5333450,2018-09-30,2018-09-30,Transportation
40906174,772754,0,-6106204,2018-09-30,2018-09-30,Education
40906174,0,957986,-5148218,2018-10-01,2018-10-01,
40906174,12583,0,-5160801,2018-10-02,2018-10-02,Bill Sharing
40906174,0,552280,-4608521,2018-10-02,2018-10-02,
40906174,0,648016,-3960505,2018-10-03,2018-10-03,
40906174,0,521563,-3438942,2018-10-03,2018-10-03,
40906174,514010,0,-3952952,2018-10-04,2018-10-04,Groceries
40906174,0,928582,-3024370,2018-10-04,2018-10-04,
40906174,17696,0,-3042066,2018-10-04,2018-10-04,Clothes
40906174,0,668915,-2373151,2018-10-05,2018-10-05,
40906174,0,404396,-1968755,2018-10-06,2018-10-06,
40906174,0,523574,-1949078,2018-10-07,2018-10-07,
40906174,0,15807,-1933271,2018-10-07,2018-10-07,
40906174,827561,0,-2760832,2018-10-07,2018-10-07,Entertainment
40906174,0,588407,-2172425,2018-10-08,2018-10-08,
40906174,726263,0,-2898688,2018-10-08,2018-10-08,Utilities
40906174,545775,0,-3444463,2018-10-09,2018-10-09,Bill Sharing
40906174,0,10807,-3433656,2018-10-09,2018-10-09,
40906174,17646,0,-3451302,2018-10-09,2018-10-09,Healthcare
40906174,0,801657,-2649645,2018-10-10,2018-10-10,
40906174,12713,0,-2662358,2018-10-11,2018-10-11,Groceries
40906174,13348,0,-2675706,2018-10-11,2018-10-11,Education
40906174,0,996300,-1679406,2018-10-11,2018-10-11,
40906174,18713,0,-1698119,2018-10-12,2018-10-12,Entertainment
40906174,0,17296,-1680823,2018-10-12,2018-10-12,
40906174,0,16821,-1664002,2018-10-13,2018-10-13,
40906174,13013,0,-1677015,2018-10-13,2018-10-13,Healthcare
40906174,0,480684,-1196331,2018-10-13,2018-10-13,
40906174,19446,0,-1215777,2018-10-14,2018-10-14,Healthcare
40906174,988044,0,-781258,2018-10-14,2018-10-14,Healthcare
40906174,0,16775,-764483,2018-10-14,2018-10-14,
40906174,818689,0,-1583172,2018-10-15,2018-10-15,Utilities
40906174,0,872937,-710235,2018-10-16,2018-10-16,
40906174,465365,0,-1175600,2018-10-16,2018-10-16,Utilities
40906174,0,10456,-1165144,2018-10-17,2018-10-17,
40906174,0,700750,-464394,2018-10-18,2018-10-18,
40906174,15812,0,-480206,2018-10-18,2018-10-18,Groceries
40906174,15619,0,-495825,2018-10-18,2018-10-18,Healthcare
40906174,0,14891,-480934,2018-10-19,2018-10-19,
40906174,0,751848,270914,2018-10-19,2018-10-19,
40906174,616256,0,-345342,2018-10-19,2018-10-19,Utilities
40906174,0,969562,624220,2018-10-20,2018-10-20,
40906174,410336,0,213884,2018-10-20,2018-10-20,Education
40906174,462367,0,-248483,2018-10-21,2018-10-21,Rent
40906174,17540,0,-266023,2018-10-21,2018-10-21,Bill Sharing
40906174,0,715004,448981,2018-10-21,2018-10-21,
40906174,17878,0,431103,2018-10-22,2018-10-22,Healthcare
40906174,0,16938,-448041,2018-10-22,2018-10-22,
40906174,0,708138,-260097,2018-10-22,2018-10-22,
40906174,681554,0,-941651,2018-10-23,2018-10-23,Groceries
40906174,0,990961,49310,2018-10-24,2018-10-24,
40906174,11616,0,37694,2018-10-25,2018-10-25,Clothes
40906174,558044,0,-520350,2018-10-25,2018-10-25,Entertainment
40906174,0,430437,-89913,2018-10-25,2018-10-25,
40906174,0,740345,650432,2018-10-26,2018-10-26,
40906174,11092,0,639340,2018-10-26,2018-10-26,Entertainment
40906174,19486,0,619854,2018-10-27,2018-10-27,Education
40906174,0,11877,631731,2018-10-27,2018-10-27,
40906174,0,14793,646524,2018-10-27,2018-10-27,
40906174,587728,0,58796,2018-10-28,2018-10-28,Utilities
40906174,0,815420,-874216,2018-10-28,2018-10-28,
40906174,0,14434,-859782,2018-10-28,2018-10-28,
40906174,519078,0,-1378860,2018-10-29,2018-10-29,Healthcare
40906174,0,11636,-1367224,2018-10-30,2018-10-30,
40906174,970892,0,-2338116,2018-10-31,2018-10-31,Utilities
40906174,0,926380,-1411736,2018-10-31,2018-10-31,
40906174,0,646720,-765016,2018-11-01,2018-11-01,
40906174,0,769477,4461,2018-11-02,2018-11-02,
40906174,17927,0,-13466,2018-11-03,2018-11-03,Utilities
40906174,0,948739,-935273,2018-11-03,2018-11-03,
40906174,490789,0,-1426062,2018-11-03,2018-11-03,Education
40906174,13135,0,-1439197,2018-11-04,2018-11-04,Transportation
40906174,0,804678,-634519,2018-11-04,2018-11-04,
40906174,0,477042,-157477,2018-11-04,2018-11-04,
40906174,0,998107,840630,2018-11-05,2018-11-05,
40906174,11369,0,829261,2018-11-05,2018-11-05,Transportation
40906174,17733,0,-811528,2018-11-05,2018-11-05,Groceries
40906174,0,931546,-120018,2018-11-06,2018-11-06,
40906174,611335,0,-731353,2018-11-07,2018-11-07,Education
40906174,11571,0,-742924,2018-11-07,2018-11-07,Clothes
40906174,0,14784,-728140,2018-11-07,2018-11-07,
40906174,0,16689,-711451,2018-11-08,2018-11-08,
40906174,13481,0,-724932,2018-11-08,2018-11-08,Rent
40906174,841705,0,-1566637,2018-11-08,2018-11-08,Healthcare
40906174,0,16974,-1549663,2018-11-09,2018-11-09,
40906174,0,15523,-1534140,2018-11-09,2018-11-09,
40906174,16582,0,-1550722,2018-11-10,2018-11-10,Healthcare
40906174,0,11366,-1539356,2018-11-10,2018-11-10,
40906174,0,532500,-1006856,2018-11-11,2018-11-11,
40906174,421442,0,-1428298,2018-11-12,2018-11-12,Entertainment
40906174,910338,0,-1417030,2018-11-12,2018-11-12,Education
40906174,0,10395,-1406635,2018-11-12,2018-11-12,
40906174,749560,0,-2156195,2018-11-13,2018-11-13,Rent
40906174,633808,0,-2790003,2018-11-14,2018-11-14,Groceries
40906174,0,614447,-2175556,2018-11-14,2018-11-14,
40906174,0,16994,-2158562,2018-11-15,2018-11-15,
40906174,15686,0,-2174248,2018-11-15,2018-11-15,Utilities
40906174,0,637843,-1536405,2018-11-16,2018-11-16,
40906174,0,561929,-974476,2018-11-17,2018-11-17,
40906174,678317,0,-1652793,2018-11-17,2018-11-17,Transportation
40906174,0,12033,-1640760,2018-11-17,2018-11-17,
40906174,880332,0,-2394709,2018-11-18,2018-11-18,Education
40906174,0,15912,-2378797,2018-11-18,2018-11-18,
40906174,576300,0,-2955097,2018-11-18,2018-11-18,Education
40906174,0,877615,-2077482,2018-11-19,2018-11-19,
40906174,18822,0,-2096304,2018-11-19,2018-11-19,Utilities
40906174,0,749566,-1346738,2018-11-19,2018-11-19,
40906174,0,11081,-1335657,2018-11-20,2018-11-20,
40906174,939586,0,-2275243,2018-11-20,2018-11-20,Clothes
40906174,479490,0,-2754733,2018-11-20,2018-11-20,Rent
40906174,0,19365,-2735368,2018-11-21,2018-11-21,
40906174,0,648144,-3191479,2018-11-21,2018-11-21,
40906174,0,491749,-2699730,2018-11-21,2018-11-21,
40906174,0,12168,-2687562,2018-11-22,2018-11-22,
40906174,15440,0,-2703002,2018-11-23,2018-11-23,Bill Sharing
40906174,974001,0,-3677003,2018-11-23,2018-11-23,Entertainment
40906174,839318,0,-4516321,2018-11-24,2018-11-24,Rent
40906174,15404,0,-4531725,2018-11-24,2018-11-24,Transportation
40906174,480452,0,-5012177,2018-11-25,2018-11-25,Groceries
40906174,16546,0,-5028723,2018-11-25,2018-11-25,Utilities
40906174,494740,0,-5523463,2018-11-26,2018-11-26,Healthcare
40906174,0,723270,-4800193,2018-11-26,2018-11-26,
40906174,14608,0,-4814801,2018-11-27,2018-11-27,Education
40906174,0,14973,-4799828,2018-11-27,2018-11-27,
40906174,12260,0,-4812088,2018-11-27,2018-11-27,Education
40906174,408594,0,-5220682,2018-11-28,2018-11-28,Groceries
40906174,441791,0,-5662473,2018-11-28,2018-11-28,Rent
40906174,11257,0,-5673730,2018-11-29,2018-11-29,Education
40906174,17614,0,-5691344,2018-11-30,2018-11-30,Clothes
40906174,0,516353,-5174991,2018-11-30,2018-11-30,
40906174,915993,0,-6090984,2018-11-30,2018-11-30,Education
40906174,685968,0,-6776952,2018-12-01,2018-12-01,Healthcare
40906174,0,15782,-6761170,2018-12-01,2018-12-01,
40906174,0,479387,-6281783,2018-12-01,2018-12-01,
40906174,522436,0,-6804219,2018-12-02,2018-12-02,Education
40906174,537729,0,-7341948,2018-12-03,2018-12-03,Transportation
40906174,451826,0,-7793774,2018-12-03,2018-12-03,Clothes
40906174,0,18801,-7774973,2018-12-03,2018-12-03,
40906174,0,434685,-7340288,2018-12-04,2018-12-04,
40906174,0,664421,-6675867,2018-12-04,2018-12-04,
40906174,0,982927,-5692940,2018-12-05,2018-12-05,
40906174,583632,0,-6276572,2018-12-05,2018-12-05,Bill Sharing
40906174,0,12052,-6264520,2018-12-05,2018-12-05,
40906174,543433,0,-6807953,2018-12-06,2018-12-06,Entertainment
40906174,0,872335,-5935618,2018-12-06,2018-12-06,
40906174,0,13110,-5922508,2018-12-06,2018-12-06,
40906174,0,774685,-5147823,2018-12-07,2018-12-07,
40906174,0,662683,-4485140,2018-12-08,2018-12-08,
40906174,0,729795,-3755345,2018-12-08,2018-12-08,
40906174,0,644085,-3111260,2018-12-09,2018-12-09,
40906174,12129,0,-3123389,2018-12-10,2018-12-10,Healthcare
40906174,18382,0,-3141771,2018-12-10,2018-12-10,Clothes
40906174,0,545657,-2596114,2018-12-11,2018-12-11,
40906174,16910,0,-2613024,2018-12-11,2018-12-11,Entertainment
40906174,17164,0,-2630188,2018-12-12,2018-12-12,Groceries
40906174,0,574376,-2055812,2018-12-12,2018-12-12,
40906174,991254,0,-3047066,2018-12-12,2018-12-12,Rent
40906174,0,540657,-2506409,2018-12-13,2018-12-13,
40906174,901209,0,-3407618,2018-12-13,2018-12-13,Rent
40906174,894253,0,-2895325,2018-12-14,2018-12-14,Healthcare
40906174,0,968798,-1926527,2018-12-14,2018-12-14,
40906174,0,18618,-1907909,2018-12-14,2018-12-14,
40906174,0,13633,-1894276,2018-12-15,2018-12-15,
40906174,16841,0,-1911117,2018-12-16,2018-12-16,Clothes
40906174,440213,0,-2351330,2018-12-17,2018-12-17,Groceries
40906174,0,870358,-1480972,2018-12-18,2018-12-18,
40906174,0,18304,-1462668,2018-12-19,2018-12-19,
40906174,0,19019,-1443649,2018-12-19,2018-12-19,
40906174,0,889102,-960376,2018-12-20,2018-12-20,
40906174,0,873743,-86633,2018-12-20,2018-12-20,
40906174,0,925007,-840876,2018-12-21,2018-12-21,
40906174,600049,0,-853350,2018-12-22,2018-12-22,Education
40906174,14761,0,-868111,2018-12-22,2018-12-22,Groceries
40906174,0,648210,-219901,2018-12-23,2018-12-23,
40906174,0,406757,-186856,2018-12-23,2018-12-23,
40906174,0,600294,413438,2018-12-23,2018-12-23,
40906174,0,12889,426327,2018-12-24,2018-12-24,
40906174,0,17519,443846,2018-12-24,2018-12-24,
40906174,777342,0,-430557,2018-12-25,2018-12-25,Healthcare
40906174,955695,0,-1097805,2018-12-25,2018-12-25,Education
40906174,782056,0,-1879861,2018-12-25,2018-12-25,Healthcare
40906174,953514,0,-2833375,2018-12-26,2018-12-26,Rent
40906174,0,731001,-2102374,2018-12-27,2018-12-27,
40906174,466906,0,-2569280,2018-12-27,2018-12-27,Education
40906174,910851,0,-3480131,2018-12-28,2018-12-28,Utilities
40906174,0,10290,-3469841,2018-12-28,2018-12-28,
40906174,0,598178,-2871663,2018-12-29,2018-12-29,
40906174,835599,0,-3707262,2018-12-29,2018-12-29,Healthcare
40906174,611296,0,-4318558,2018-12-29,2018-12-29,Bill Sharing
40906174,704147,0,-5022705,2018-12-30,2018-12-30,Transportation
